mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__class_weight,param_classifier__max_depth,param_classifier__min_samples_leaf,param_classifier__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.353635883331299,0.3336090126231703,0.3359375953674316,0.12641059325452209,,6,4,200,"{'classifier__class_weight': None, 'classifier__max_depth': 6, 'classifier__min_samples_leaf': 4, 'classifier__n_estimators': 200}",0.8412037710241869,0.8354155558786939,0.8434455431147304,0.8598710678105764,0.8577685392258757,0.8475408954108128,0.009597841050001294,2
2.2008200168609617,0.42596277532838267,0.4326821804046631,0.17592825495667946,,6,4,400,"{'classifier__class_weight': None, 'classifier__max_depth': 6, 'classifier__min_samples_leaf': 4, 'classifier__n_estimators': 400}",0.8408220638844458,0.8346238669962677,0.8427770507165593,0.860588030956651,0.8574045690390784,0.8472431163186004,0.01001761426558699,6
1.3886913299560546,0.26012004871425776,0.3601810455322266,0.22647744951230522,,10,1,200,"{'classifier__class_weight': None, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 200}",0.8343956505582214,0.8298414198697752,0.8417187727206632,0.8474039875268609,0.8583670679774984,0.8423453797306039,0.010022213823077015,32
2.3825224876403808,0.4148140076148263,0.3893584251403809,0.1214678829546567,,10,1,400,"{'classifier__class_weight': None, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 400}",0.8350702017998805,0.8307098541030488,0.842284264779539,0.8467819462620976,0.8575825100192904,0.8424857553927712,0.009381600513564356,31
1.4553116798400878,0.2903422675755782,0.4363439083099365,0.1585649177020146,,10,2,200,"{'classifier__class_weight': None, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 200}",0.8380087408915388,0.8336786874121467,0.8427810899455511,0.8474463994312765,0.8591314053697734,0.8442092646100573,0.008769590185190341,18
2.470598268508911,0.4970536247765295,0.4760702610015869,0.17374199523446032,,10,2,400,"{'classifier__class_weight': None, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 400}",0.8373160131194157,0.8327092724540739,0.844558350702018,0.8481613429628553,0.8579747889983945,0.8441439536473515,0.008774689215964587,19
1.4289796352386475,0.2164188119999381,0.41701407432556153,0.2170647069797171,,10,4,200,"{'classifier__class_weight': None, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 4, 'classifier__n_estimators': 200}",0.8415168112710645,0.8344057486307015,0.8458307078344884,0.8500819963485371,0.8581405976390467,0.8459951723447675,0.007982618549354089,14
2.666873741149902,0.39869510035588046,0.6027288913726807,0.2305659966215924,,10,4,400,"{'classifier__class_weight': None, 'classifier__max_depth': 10, 'classifier__min_samples_leaf': 4, 'classifier__n_estimators': 400}",0.8410644176239639,0.8334605690465804,0.8458428255214645,0.8512412550692324,0.8594306697455849,0.8462079474013653,0.008823371688305675,11
1.574812936782837,0.0516745063194018,0.3494397163391113,0.0363456290368496,,15,1,200,"{'classifier__class_weight': None, 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 200}",0.8198726027175932,0.8160494724766936,0.829742458759472,0.8217468049698673,0.8457777436274886,0.8266378165102231,0.010561995592408845,44
2.7532400608062746,0.1932550566694373,0.5041254997253418,0.10091456092665206,,15,1,400,"{'classifier__class_weight': None, 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 400}",0.8201957410369508,0.8158212560386473,0.8290093386974293,0.8236028306916776,0.8458667141175946,0.8268991761164599,0.010418661451623169,43
1.3919316291809083,0.11475718285367294,0.46430397033691406,0.10960545969262747,,15,2,200,"{'classifier__class_weight': None, 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 200}",0.8310875220137981,0.8261010938232111,0.8388024493884608,0.8352014767421195,0.8529439121942145,0.8368272908323607,0.009102595841503223,38
2.7761218547821045,0.3197466568863318,0.6616253852844238,0.37849618344867497,,15,2,400,"{'classifier__class_weight': None, 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 400}",0.8317115828930575,0.8277410207939508,0.8396466482477825,0.8365990499733411,0.8541531020370198,0.8379702807890302,0.009059616379858764,34
1.837428379058838,0.16679644770913257,0.30439052581787107,0.10039112598812386,,15,4,200,"{'classifier__class_weight': None, 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 4, 'classifier__n_estimators': 200}",0.8396506874767745,0.8295303992373936,0.8434677588741861,0.8464749648587078,0.8586097147686969,0.8435467050431518,0.00945633101530304,27
2.6278164386749268,0.24296837065487512,0.4356849193572998,0.12885555471528942,,15,4,400,"{'classifier__class_weight': None, 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 4, 'classifier__n_estimators': 400}",0.8397355112856058,0.8306573441261532,0.8434879550191459,0.8468829269868967,0.8590343466532941,0.8439596168142192,0.009282340363510022,21
1.7051307678222656,0.3553360528394747,0.5266331195831299,0.20583283898408647,balanced,,1,200,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 200}",0.8160050409577818,0.8085021731051976,0.8274199020890893,0.8205552324172362,0.8391878611898589,0.8223340419518328,0.010435115801728142,46
2.4408606052398683,0.38954233271856564,0.6864889621734619,0.2902316741267799,balanced,,1,400,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 1, 'classifier__n_estimators': 400}",0.8158010598936876,0.8093120385180876,0.8293223789443072,0.8201311133730794,0.840692271295289,0.8230517724048901,0.010958020586353168,45
1.8900537967681885,0.5948423128893444,0.5021330356597901,0.2996760185514929,balanced,,2,200,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 200}",0.8331596464866785,0.8252730518798571,0.83810366277285,0.836889874460763,0.8531582501931065,0.8373168971586511,0.00910040391111947,37
2.9601299285888674,0.6500627629022758,0.5087021827697754,0.314897374771158,balanced,,2,400,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 2, 'classifier__n_estimators': 400}",0.8315116410579548,0.8263474867917212,0.8387337824955973,0.8384207422487195,0.8532714853623323,0.837657027591265,0.009068907777971888,36
1.698040819168091,0.3504126828759796,0.42487587928771975,0.28065263258043016,balanced,,4,200,"{'classifier__class_weight': 'balanced', 'classifier__max_depth': None, 'classifier__min_samples_leaf': 4, 'classifier__n_estimators': 200}",0.8373927584702632,0.8308067955988562,0.84349603347713,0.8480946956844878,0.8562762614600058,0.8432133089381486,0.008744701016133321,28
